2.803822	86.362833	-7.197619	-0.017765	0.002292	-0.083898
2.790267	86.299209	-7.211201	-0.018049	0.002334	-0.085029
2.777708	86.236301	-7.223786	-0.018328	0.002374	-0.086170
2.766090	86.174110	-7.235429	-0.018601	0.002414	-0.087323
2.755359	86.112635	-7.246183	-0.018870	0.002453	-0.088487
2.745582	86.051875	-7.255982	-0.019134	0.002491	-0.089662
2.736818	85.991832	-7.264766	-0.019392	0.002528	-0.090849
2.729019	85.932503	-7.272584	-0.019645	0.002565	-0.092047
2.722138	85.873890	-7.279481	-0.019894	0.002600	-0.093255
2.716133	85.815992	-7.285501	-0.020136	0.002634	-0.094476
2.710899	85.758809	-7.290748	-0.020374	0.002668	-0.095707
2.706336	85.702342	-7.295323	-0.020606	0.002700	-0.096950
2.702415	85.646590	-7.299254	-0.020834	0.002732	-0.098203
2.699112	85.591553	-7.302566	-0.021055	0.002763	-0.099468
2.696400	85.537232	-7.305285	-0.021272	0.002793	-0.100744
2.694359	85.483626	-7.307331	-0.021483	0.002822	-0.102032
2.693067	85.430734	-7.308626	-0.021689	0.002849	-0.103330
2.692496	85.378556	-7.309198	-0.021889	0.002876	-0.104639
2.692623	85.327092	-7.309070	-0.022084	0.002902	-0.105960
2.693424	85.276342	-7.308265	-0.022274	0.002927	-0.107292
2.694734	85.226307	-7.306949	-0.022458	0.002952	-0.108635
2.696395	85.176986	-7.305281	-0.022637	0.002975	-0.109989
2.698398	85.128381	-7.303271	-0.022810	0.002997	-0.111354
2.700732	85.080490	-7.300927	-0.022978	0.003019	-0.112730
2.703390	85.033314	-7.298258	-0.023140	0.003039	-0.114118
2.706430	84.986852	-7.295205	-0.023297	0.003059	-0.115516
2.709910	84.941104	-7.291711	-0.023449	0.003078	-0.116926
2.713820	84.896070	-7.287785	-0.023594	0.003095	-0.118346
2.718149	84.851749	-7.283437	-0.023734	0.003112	-0.119778
2.722889	84.808143	-7.278677	-0.023869	0.003128	-0.121221
2.727989	84.765249	-7.273554	-0.023998	0.003143	-0.122674
2.733400	84.723070	-7.268119	-0.024121	0.003157	-0.124139
2.739117	84.681604	-7.262377	-0.024239	0.003170	-0.125615
2.745134	84.640852	-7.256332	-0.024351	0.003183	-0.127102
2.751448	84.600813	-7.249990	-0.024458	0.003194	-0.128600
2.758097	84.561487	-7.243310	-0.024559	0.003204	-0.130109
2.765118	84.522874	-7.236256	-0.024654	0.003214	-0.131629
2.772507	84.484974	-7.228832	-0.024743	0.003222	-0.133160
2.780258	84.447787	-7.221043	-0.024827	0.003230	-0.134702
2.788368	84.411312	-7.212894	-0.024905	0.003236	-0.136255
2.796769	84.375549	-7.204452	-0.024977	0.003242	-0.137819
2.805397	84.340500	-7.195780	-0.025044	0.003247	-0.139394
2.814252	84.306163	-7.186881	-0.025105	0.003251	-0.140979
2.823331	84.272539	-7.177755	-0.025160	0.003254	-0.142576
2.832636	84.239628	-7.168403	-0.025209	0.003256	-0.144184
2.842191	84.207429	-7.158798	-0.025252	0.003257	-0.145803
2.852023	84.175942	-7.148914	-0.025290	0.003257	-0.147433
2.862132	84.145167	-7.138752	-0.025322	0.003256	-0.149073
2.872515	84.115104	-7.128312	-0.025348	0.003254	-0.150725
2.883173	84.085753	-7.117596	-0.025368	0.003252	-0.152388
2.894086	84.057113	-7.106624	-0.025382	0.003248	-0.154061
2.905233	84.029186	-7.095415	-0.025391	0.003244	-0.155746
2.916616	84.001970	-7.083969	-0.025393	0.003238	-0.157441
2.928234	83.975465	-7.072286	-0.025390	0.003232	-0.159147
2.940089	83.949672	-7.060364	-0.025381	0.003225	-0.160864
2.952181	83.924590	-7.048202	-0.025366	0.003217	-0.162592
2.964512	83.900220	-7.035801	-0.025345	0.003208	-0.164331
2.977082	83.876560	-7.023158	-0.025318	0.003198	-0.166081
2.989892	83.853612	-7.010272	-0.025285	0.003187	-0.167842
3.002946	83.831374	-6.997142	-0.025247	0.003175	-0.169614
3.016238	83.809847	-6.983771	-0.025202	0.003162	-0.171396
3.029766	83.789031	-6.970163	-0.025152	0.003148	-0.173190
3.043532	83.768924	-6.956315	-0.025095	0.003134	-0.174994
3.057537	83.749529	-6.942225	-0.025033	0.003118	-0.176809
3.071785	83.730843	-6.927890	-0.024964	0.003102	-0.178635
3.086276	83.712867	-6.913311	-0.024890	0.003085	-0.180472
3.101010	83.695602	-6.898486	-0.024810	0.003066	-0.182320
3.115990	83.679046	-6.883414	-0.024723	0.003047	-0.184178
3.131219	83.663199	-6.868091	-0.024631	0.003027	-0.186047
3.146700	83.648063	-6.852513	-0.024533	0.003006	-0.187928
